Date,Time,City,Population,Result,NormalizedResult
2024-05-17,21:00,Köln,1088040,[230. 223. 216. 165. 105.  93.  34.  32.  16.   6.   7.   2.   3.],"[0.20318021201413428, 0.19699646643109542, 0.19081272084805653, 0.14575971731448764, 0.09275618374558305, 0.08215547703180212, 0.030035335689045935, 0.028268551236749116, 0.014134275618374558, 0.00530035335689046, 0.006183745583038869, 0.0017667844522968198, 0.00265017667844523]"
2024-05-18,15:00,Köln,1088040,[ 71.  90. 132. 193. 131. 158. 140.  92.  87.  79. 115.  95.  82.],"[0.048464163822525594, 0.06143344709897611, 0.0901023890784983, 0.13174061433447098, 0.089419795221843, 0.10784982935153584, 0.09556313993174062, 0.06279863481228669, 0.059385665529010236, 0.05392491467576792, 0.07849829351535836, 0.06484641638225255, 0.05597269624573379]"
2024-05-18,18:00,Köln,1088040,[193. 131. 158. 140.  92.  87.  79. 115.  95.  82.  49.  14.  16.],"[0.1542765787370104, 0.10471622701838529, 0.12629896083133493, 0.11191047162270183, 0.07354116706634692, 0.06954436450839328, 0.06314948041566747, 0.09192645883293366, 0.0759392486011191, 0.06554756195043965, 0.03916866506794564, 0.011191047162270184, 0.012789768185451638]"
2024-05-18,21:00,Köln,1088040,[140.  92.  87.  79. 115.  95.  82.  49.  14.  16.   7.   6.   3.],"[0.17834394904458598, 0.11719745222929936, 0.11082802547770701, 0.10063694267515924, 0.1464968152866242, 0.12101910828025478, 0.10445859872611465, 0.062420382165605096, 0.017834394904458598, 0.02038216560509554, 0.008917197452229299, 0.007643312101910828, 0.003821656050955414]"
2024-05-19,15:00,Köln,1088040,[ 27.  44.  70.  71.  77. 111.  76.  89. 108. 139. 144. 108.  82.],"[0.02356020942408377, 0.038394415357766144, 0.06108202443280977, 0.06195462478184991, 0.06719022687609075, 0.0968586387434555, 0.06631762652705062, 0.07766143106457242, 0.09424083769633508, 0.1212914485165794, 0.1256544502617801, 0.09424083769633508, 0.07155322862129145]"
2024-05-19,18:00,Köln,1088040,[ 71.  77. 111.  76.  89. 108. 139. 144. 108.  82.  90.  28.   4.],"[0.06299911268855368, 0.06832298136645963, 0.09849157054125998, 0.06743566992014197, 0.07897071872227152, 0.09582963620230701, 0.1233362910381544, 0.12777284826974267, 0.09582963620230701, 0.07275953859804792, 0.07985803016858918, 0.024844720496894408, 0.00354924578527063]"
2024-05-19,21:00,Köln,1088040,[ 76.  89. 108. 139. 144. 108.  82.  90.  28.   4.   4.   9.   2.],"[0.08607021517553794, 0.10079275198187995, 0.12231030577576443, 0.15741789354473387, 0.16308040770101925, 0.12231030577576443, 0.0928652321630804, 0.10192525481313704, 0.031710079275198186, 0.004530011325028313, 0.004530011325028313, 0.010192525481313703, 0.0022650056625141564]"
2024-05-20,15:00,Köln,1088040,[ 23.  58.  78.  79. 120. 125. 131. 119. 106.  85.  55.  77.  47.],"[0.02085222121486854, 0.05258386219401632, 0.07071622846781506, 0.07162284678150499, 0.10879419764279238, 0.11332728921124206, 0.11876699909338169, 0.10788757932910245, 0.09610154125113328, 0.0770625566636446, 0.04986400725294651, 0.06980961015412511, 0.04261106074342702]"
2024-05-20,18:00,Köln,1088040,[ 79. 120. 125. 131. 119. 106.  85.  55.  77.  47.  17.   8.   6.],"[0.08102564102564103, 0.12307692307692308, 0.1282051282051282, 0.13435897435897437, 0.12205128205128205, 0.10871794871794872, 0.08717948717948718, 0.05641025641025641, 0.07897435897435898, 0.048205128205128206, 0.017435897435897435, 0.008205128205128205, 0.006153846153846154]"
2024-05-20,21:00,Köln,1088040,[131. 119. 106.  85.  55.  77.  47.  17.   8.   6.   1.   2.   0.],"[0.20030581039755352, 0.1819571865443425, 0.1620795107033639, 0.12996941896024464, 0.08409785932721713, 0.11773700305810397, 0.07186544342507645, 0.02599388379204893, 0.012232415902140673, 0.009174311926605505, 0.0015290519877675841, 0.0030581039755351682, 0.0]"
2024-05-21,15:00,Köln,1088040,[101.  97. 102.  91. 132. 184. 204. 272. 265. 165.  74.  49.  28.],"[0.0572562358276644, 0.054988662131519275, 0.05782312925170068, 0.051587301587301584, 0.07482993197278912, 0.10430839002267574, 0.11564625850340136, 0.15419501133786848, 0.15022675736961452, 0.0935374149659864, 0.04195011337868481, 0.027777777777777776, 0.015873015873015872]"
2024-05-21,18:00,Köln,1088040,[ 91. 132. 184. 204. 272. 265. 165.  74.  49.  28.  18.   6.   9.],"[0.06078824315297261, 0.08817635270541083, 0.1229124916499666, 0.13627254509018036, 0.18169672678690715, 0.17702070808283232, 0.11022044088176353, 0.049432197728790914, 0.032732130928523714, 0.018704074816299265, 0.012024048096192385, 0.004008016032064128, 0.006012024048096192]"
2024-05-21,21:00,Köln,1088040,[204. 272. 265. 165.  74.  49.  28.  18.   6.   9.   6.   3.   1.],"[0.18545454545454546, 0.24727272727272728, 0.2409090909090909, 0.15, 0.06727272727272728, 0.04454545454545455, 0.025454545454545455, 0.016363636363636365, 0.005454545454545455, 0.008181818181818182, 0.005454545454545455, 0.0027272727272727275, 0.0009090909090909091]"
2024-05-22,15:00,Köln,1088040,[115.  86.  88.  79.  97. 119. 216. 193. 109.  67.  50.  43.  32.],"[0.08887171561051005, 0.06646058732612056, 0.06800618238021638, 0.061051004636785165, 0.07496136012364761, 0.0919629057187017, 0.16692426584234932, 0.1491499227202473, 0.08423493044822257, 0.0517774343122102, 0.03863987635239567, 0.03323029366306028, 0.02472952086553323]"
2024-05-22,18:00,Köln,1088040,[ 79.  97. 119. 216. 193. 109.  67.  50.  43.  32.  13.   7.   2.],"[0.07692307692307693, 0.09444985394352483, 0.11587147030185005, 0.2103213242453749, 0.18792599805258034, 0.10613437195715676, 0.06523855890944498, 0.04868549172346641, 0.04186952288218111, 0.0311587147030185, 0.012658227848101266, 0.006815968841285297, 0.0019474196689386564]"
2024-05-22,21:00,Köln,1088040,[216. 193. 109.  67.  50.  43.  32.  13.   7.   2.   1.   2.   1.],"[0.29347826086956524, 0.26222826086956524, 0.1480978260869565, 0.09103260869565218, 0.06793478260869565, 0.058423913043478264, 0.043478260869565216, 0.017663043478260868, 0.009510869565217392, 0.002717391304347826, 0.001358695652173913, 0.002717391304347826, 0.001358695652173913]"
2024-05-23,15:00,Köln,1088040,[100.  78.  93. 103. 101.  99. 189. 208. 165.  71.  35.  29.  25.],"[0.07716049382716049, 0.06018518518518518, 0.07175925925925926, 0.07947530864197531, 0.0779320987654321, 0.0763888888888889, 0.14583333333333334, 0.16049382716049382, 0.12731481481481483, 0.05478395061728395, 0.02700617283950617, 0.022376543209876542, 0.019290123456790122]"
2024-05-23,18:00,Köln,1088040,[103. 101.  99. 189. 208. 165.  71.  35.  29.  25.  16.  10.  12.],"[0.09689557855126998, 0.09501411100658513, 0.09313264346190028, 0.17779868297271872, 0.19567262464722485, 0.15522107243650046, 0.06679209783631232, 0.03292568203198495, 0.027281279397930385, 0.023518344308560677, 0.015051740357478834, 0.00940733772342427, 0.011288805268109126]"
2024-05-23,21:00,Köln,1088040,[189. 208. 165.  71.  35.  29.  25.  16.  10.  12.   1.   8.   1.],"[0.24545454545454545, 0.2701298701298701, 0.21428571428571427, 0.09220779220779221, 0.045454545454545456, 0.03766233766233766, 0.032467532467532464, 0.02077922077922078, 0.012987012987012988, 0.015584415584415584, 0.0012987012987012987, 0.01038961038961039, 0.0012987012987012987]"
2024-05-24,15:00,Köln,1088040,[ 73. 113. 125. 134. 172. 154. 215. 223. 263. 222. 257. 126. 175.],"[0.03241563055062167, 0.05017761989342807, 0.05550621669626998, 0.05950266429840142, 0.0763765541740675, 0.06838365896980461, 0.09547069271758436, 0.09902309058614565, 0.11678507992895204, 0.09857904085257549, 0.11412078152753108, 0.05595026642984014, 0.07770870337477798]"
2024-05-24,18:00,Köln,1088040,[134. 172. 154. 215. 223. 263. 222. 257. 126. 175. 133.  22.   9.],"[0.06365795724465559, 0.0817102137767221, 0.07315914489311164, 0.1021377672209026, 0.10593824228028503, 0.12494061757719715, 0.10546318289786223, 0.12209026128266033, 0.05985748218527316, 0.0831353919239905, 0.06318289786223277, 0.010451306413301662, 0.004275534441805225]"
2024-05-24,21:00,Köln,1088040,[215. 223. 263. 222. 257. 126. 175. 133.  22.   9.  13.   4.   1.],"[0.12928442573662058, 0.13409500901984367, 0.1581479254359591, 0.13349368610944076, 0.1545399879735418, 0.07576668671076368, 0.10523150932050511, 0.07997594708358388, 0.0132291040288635, 0.005411906193625977, 0.007817197835237523, 0.0024052916416115455, 0.0006013229104028864]"
2024-05-25,15:00,Köln,1088040,[ 61. 109. 121. 107. 174. 145. 184. 134. 120. 158. 203.  56. 119.],"[0.036073329390892965, 0.06445890005913661, 0.07155529272619751, 0.06327616794795979, 0.1028976936723832, 0.08574807806031934, 0.10881135422826729, 0.07924305144884683, 0.0709639266706091, 0.09343583678296866, 0.12004730928444707, 0.03311649911295092, 0.0703725606150207]"
2024-05-25,18:00,Köln,1088040,[107. 174. 145. 184. 134. 120. 158. 203.  56. 119. 128.  38.  20.],"[0.06746532156368222, 0.10970996216897856, 0.0914249684741488, 0.11601513240857503, 0.08448928121059268, 0.07566204287515763, 0.09962168978562422, 0.12799495586380832, 0.03530895334174023, 0.07503152585119799, 0.0807061790668348, 0.02395964691046658, 0.012610340479192938]"
2024-05-25,21:00,Köln,1088040,[184. 134. 120. 158. 203.  56. 119. 128.  38.  20.  10.  13.   6.],"[0.15475189234650968, 0.11269974768713205, 0.10092514718250631, 0.1328847771236333, 0.17073170731707318, 0.04709840201850295, 0.10008410428931876, 0.10765349032800672, 0.031959629941127, 0.01682085786375105, 0.008410428931875526, 0.010933557611438183, 0.005046257359125316]"
2024-05-26,15:00,Köln,1088040,[ 40.  46.  96. 138. 102. 106.  98. 109.  97.  96.  65.  26.  22.],"[0.03842459173871278, 0.04418828049951969, 0.09221902017291066, 0.13256484149855907, 0.09798270893371758, 0.10182516810758886, 0.0941402497598463, 0.10470701248799232, 0.09317963496637849, 0.09221902017291066, 0.06243996157540826, 0.024975984630163303, 0.021133525456292025]"
2024-05-26,18:00,Köln,1088040,[138. 102. 106.  98. 109.  97.  96.  65.  26.  22.   4.   8.   5.],"[0.15753424657534246, 0.11643835616438356, 0.12100456621004566, 0.11187214611872145, 0.12442922374429223, 0.11073059360730593, 0.1095890410958904, 0.07420091324200913, 0.02968036529680365, 0.02511415525114155, 0.0045662100456621, 0.0091324200913242, 0.005707762557077625]"
2024-05-26,21:00,Köln,1088040,[ 98. 109.  97.  96.  65.  26.  22.   4.   8.   5.   5.   7.   4.],"[0.1794871794871795, 0.19963369963369965, 0.17765567765567766, 0.17582417582417584, 0.11904761904761904, 0.047619047619047616, 0.040293040293040296, 0.007326007326007326, 0.014652014652014652, 0.009157509157509158, 0.009157509157509158, 0.01282051282051282, 0.007326007326007326]"
2024-05-27,15:00,Köln,1088040,[109.  85.  66.  77.  72. 127. 176. 141.  78.  70.  26.  24.  11.],"[0.10263653483992467, 0.0800376647834275, 0.062146892655367235, 0.07250470809792843, 0.06779661016949153, 0.11958568738229755, 0.1657250470809793, 0.1327683615819209, 0.07344632768361582, 0.06591337099811675, 0.02448210922787194, 0.022598870056497175, 0.010357815442561206]"
2024-05-27,18:00,Köln,1088040,[ 77.  72. 127. 176. 141.  78.  70.  26.  24.  11.   4.   4.   3.],"[0.09471094710947109, 0.08856088560885608, 0.15621156211562115, 0.21648216482164823, 0.17343173431734318, 0.0959409594095941, 0.08610086100861009, 0.03198031980319803, 0.02952029520295203, 0.013530135301353014, 0.004920049200492005, 0.004920049200492005, 0.0036900369003690036]"
2024-05-27,21:00,Köln,1088040,[176. 141.  78.  70.  26.  24.  11.   4.   4.   3.   0.   2.   4.],"[0.3241252302025783, 0.2596685082872928, 0.143646408839779, 0.1289134438305709, 0.04788213627992634, 0.04419889502762431, 0.020257826887661142, 0.007366482504604052, 0.007366482504604052, 0.0055248618784530384, 0.0, 0.003683241252302026, 0.007366482504604052]"
2024-05-28,15:00,Köln,1088040,[ 95.  66.  58.  97.  75. 130. 167. 160. 184. 118.  81.  18.  19.],"[0.0749211356466877, 0.052050473186119876, 0.04574132492113565, 0.07649842271293375, 0.05914826498422713, 0.10252365930599369, 0.13170347003154576, 0.12618296529968454, 0.14511041009463724, 0.09305993690851735, 0.0638801261829653, 0.014195583596214511, 0.01498422712933754]"
2024-05-28,18:00,Köln,1088040,[ 97.  75. 130. 167. 160. 184. 118.  81.  18.  19.   6.   3.   1.],"[0.09159584513692162, 0.0708215297450425, 0.12275731822474033, 0.15769593956562794, 0.1510859301227573, 0.17374881964117092, 0.11142587346553352, 0.0764872521246459, 0.0169971671388102, 0.01794145420207743, 0.0056657223796034, 0.0028328611898017, 0.0009442870632672333]"
2024-05-28,21:00,Köln,1088040,[167. 160. 184. 118.  81.  18.  19.   6.   3.   1.   0.   6.   3.],"[0.21801566579634465, 0.20887728459530025, 0.2402088772845953, 0.15404699738903394, 0.10574412532637076, 0.02349869451697128, 0.024804177545691905, 0.007832898172323759, 0.0039164490861618795, 0.0013054830287206266, 0.0, 0.007832898172323759, 0.0039164490861618795]"
2024-05-29,15:00,Köln,1088040,[151.  99. 138. 107. 142. 211. 216. 320. 267. 174. 109.  43.  49.],"[0.07453109575518263, 0.04886475814412636, 0.06811451135241856, 0.052813425468904246, 0.0700888450148075, 0.10414610069101678, 0.10661401776900296, 0.1579466929911155, 0.131786771964462, 0.08588351431391905, 0.05380059230009872, 0.021224086870681145, 0.02418558736426456]"
2024-05-29,18:00,Köln,1088040,[107. 142. 211. 216. 320. 267. 174. 109.  43.  49.  43.  15.  14.],"[0.06257309941520468, 0.08304093567251462, 0.12339181286549708, 0.12631578947368421, 0.1871345029239766, 0.156140350877193, 0.10175438596491228, 0.06374269005847953, 0.025146198830409357, 0.02865497076023392, 0.025146198830409357, 0.008771929824561403, 0.008187134502923977]"
2024-05-29,21:00,Köln,1088040,[216. 320. 267. 174. 109.  43.  49.  43.  15.  14.   5.   3.   0.],"[0.17170111287758347, 0.2543720190779014, 0.212241653418124, 0.1383147853736089, 0.08664546899841018, 0.03418124006359301, 0.038950715421303655, 0.03418124006359301, 0.01192368839427663, 0.011128775834658187, 0.00397456279809221, 0.0023847376788553257, 0.0]"
2024-05-30,15:00,Köln,1088040,[ 64.  77.  71.  68.  96.  71.  50.  63.  55. 122. 178. 108.  95.],"[0.057245080500894455, 0.06887298747763863, 0.06350626118067978, 0.06082289803220036, 0.08586762075134168, 0.06350626118067978, 0.044722719141323794, 0.05635062611806798, 0.049194991055456175, 0.10912343470483005, 0.1592128801431127, 0.09660107334525939, 0.08497316636851521]"
2024-05-30,18:00,Köln,1088040,[ 68.  96.  71.  50.  63.  55. 122. 178. 108.  95.  56.  13.   2.],"[0.06960081883316274, 0.09825997952917093, 0.07267144319344933, 0.0511770726714432, 0.06448311156601842, 0.05629477993858751, 0.12487205731832139, 0.18219037871033777, 0.1105424769703173, 0.09723643807574207, 0.057318321392016376, 0.01330603889457523, 0.0020470829068577278]"
2024-05-30,21:00,Köln,1088040,[ 50.  63.  55. 122. 178. 108.  95.  56.  13.   2.   2.   4.   4.],"[0.06648936170212766, 0.08377659574468085, 0.07313829787234043, 0.1622340425531915, 0.23670212765957446, 0.14361702127659576, 0.12632978723404256, 0.07446808510638298, 0.017287234042553192, 0.0026595744680851063, 0.0026595744680851063, 0.005319148936170213, 0.005319148936170213]"
2024-05-13,15:00,Leipzig,600894,[169. 189. 146. 148. 142. 199. 308. 263. 180. 133.  95.  48.  58.],"[0.08132820019249277, 0.09095283926852743, 0.07025986525505294, 0.0712223291626564, 0.068334937439846, 0.09576515880654475, 0.1482194417709336, 0.12656400384985564, 0.08662175168431184, 0.06400384985563042, 0.04571703561116458, 0.023099133782483156, 0.02791145332050048]"
2024-05-13,18:00,Leipzig,600894,[148. 142. 199. 308. 263. 180. 133.  95.  48.  58.  35.  15.  17.],"[0.09018890920170627, 0.08653260207190737, 0.12126751980499695, 0.18769043266301036, 0.16026812918951858, 0.10968921389396709, 0.08104814137720902, 0.0578915295551493, 0.029250457038391225, 0.03534430225472273, 0.021328458257160267, 0.009140767824497258, 0.010359536867763558]"
2024-05-13,21:00,Leipzig,600894,[308. 263. 180. 133.  95.  48.  58.  35.  15.  17.   3.   6.   6.],"[0.2639245929734362, 0.22536418166238217, 0.15424164524421594, 0.11396743787489289, 0.08140531276778064, 0.04113110539845758, 0.049700085689802914, 0.029991431019708654, 0.012853470437017995, 0.01456726649528706, 0.002570694087403599, 0.005141388174807198, 0.005141388174807198]"
2024-05-14,15:00,Leipzig,600894,[153. 154. 180. 169. 170. 191. 184. 200. 195. 142.  77.  57.  56.],"[0.07935684647302904, 0.07987551867219916, 0.09336099585062241, 0.08765560165975103, 0.08817427385892117, 0.09906639004149377, 0.0954356846473029, 0.1037344398340249, 0.10114107883817428, 0.07365145228215768, 0.03993775933609958, 0.029564315352697094, 0.029045643153526972]"
2024-05-14,18:00,Leipzig,600894,[169. 170. 191. 184. 200. 195. 142.  77.  57.  56.  21.  14.  13.],"[0.1134989926124916, 0.11417058428475486, 0.12827400940228342, 0.12357286769644056, 0.1343183344526528, 0.13096037609133646, 0.09536601746138348, 0.051712558764271326, 0.038280725319006045, 0.03760913364674278, 0.014103425117528543, 0.009402283411685695, 0.008730691739422432]"
2024-05-14,21:00,Leipzig,600894,[184. 200. 195. 142.  77.  57.  56.  21.  14.  13.   1.   4.   4.],"[0.19008264462809918, 0.2066115702479339, 0.20144628099173553, 0.14669421487603307, 0.07954545454545454, 0.058884297520661155, 0.05785123966942149, 0.02169421487603306, 0.014462809917355372, 0.013429752066115703, 0.0010330578512396695, 0.004132231404958678, 0.004132231404958678]"
2024-05-15,15:00,Leipzig,600894,[151. 131. 127. 147. 149. 155. 348. 233. 277. 187. 261. 109. 134.],"[0.06268161062681611, 0.0543794105437941, 0.052718970527189705, 0.06102117061021171, 0.061851390618513906, 0.06434205064342051, 0.1444582814445828, 0.0967206309672063, 0.11498547114985472, 0.0776255707762557, 0.10834371108343711, 0.0452469904524699, 0.05562474055624741]"
2024-05-15,18:00,Leipzig,600894,[147. 149. 155. 348. 233. 277. 187. 261. 109. 134. 146.  46.  24.],"[0.06633574007220217, 0.06723826714801444, 0.06994584837545126, 0.15703971119133575, 0.10514440433212996, 0.125, 0.08438628158844766, 0.1177797833935018, 0.04918772563176895, 0.06046931407942238, 0.06588447653429604, 0.02075812274368231, 0.010830324909747292]"
